trip_id,arrival_time,departure_time,stop_id,stop_sequence
R078-0-WE,06:46:16,06:46:16,S01747,27
R078-0-WE,06:47:49,06:47:49,S01748,28
R078-1-WE,06:00:00,06:00:00,S01748,1
R078-1-WE,06:01:33,06:01:33,S01747,2
R078-1-WE,06:03:19,06:03:19,S01746,3
R078-1-WE,06:05:05,06:05:05,S01745,4
R078-1-WE,06:06:51,06:06:51,S01744,5
R078-1-WE,06:08:37,06:08:37,S01743,6
R078-1-WE,06:10:23,06:10:23,S01742,7
R078-1-WE,06:12:23,06:12:23,S01724,8
R078-1-WE,06:13:58,06:13:58,S01741,9
R078-1-WE,06:16:10,06:16:10,S00562,10
R078-1-WE,06:17:56,06:17:56,S00563,11
R078-1-WE,06:18:55,06:18:55,S00433,12
R078-1-WE,06:21:30,06:21:30,S00564,13
R078-1-WE,06:23:16,06:23:16,S00565,14
R078-1-WE,06:24:34,06:24:34,S00599,15
R078-1-WE,06:26:26,06:26:26,S01740,16
R078-1-WE,06:28:12,06:28:12,S01739,17
R078-1-WE,06:29:58,06:29:58,S01738,18
R078-1-WE,06:31:48,06:31:48,S00867,19
R078-1-WE,06:33:34,06:33:34,S00868,20
R078-1-WE,06:35:24,06:35:24,S01737,21
R078-1-WE,06:37:10,06:37:10,S01736,22
R078-1-WE,06:38:56,06:38:56,S01735,23
R078-1-WE,06:40:38,06:40:38,S00157,24
R078-1-WE,06:42:48,06:42:48,S00158,25
R078-1-WE,06:44:17,06:44:17,S01734,26
R078-1-WE,06:46:03,06:46:03,S01733,27
R078-1-WE,06:47:49,06:47:49,S01732,28
R079-0-WD,06:00:00,06:00:00,S01156,1
R079-0-WD,06:01:54,06:01:54,S01749,2
R079-0-WD,06:03:40,06:03:40,S01750,3
R079-0-WD,06:05:26,06:05:26,S01751,4
R079-0-WD,06:07:15,06:07:15,S00808,5
R079-0-WD,06:09:01,06:09:01,S00807,6
R079-0-WD,06:10:47,06:10:47,S00806,7
R079-0-WD,06:13:06,06:13:06,S00255,8
R079-0-WD,06:14:29,06:14:29,S01752,9
R079-0-WD,06:17:59,06:17:59,S00525,10
R079-0-WD,06:19:32,06:19:32,S01753,11
R079-0-WD,06:21:03,06:21:03,S00425,12
R079-0-WD,06:23:06,06:23:06,S01754,13
R079-0-WD,06:24:52,06:24:52,S01755,14
R079-0-WD,06:26:38,06:26:38,S01756,15
R079-0-WD,06:28:25,06:28:25,S01269,16
R079-0-WD,06:30:11,06:30:11,S01757,17
R079-0-WD,06:31:57,06:31:57,S01758,18
R079-0-WD,06:33:30,06:33:30,S00837,19
R079-0-WD,06:35:45,06:35:45,S00954,20
R079-0-WD,06:37:20,06:37:20,S00229,21
R079-0-WD,06:39:22,06:39:22,S01450,22
R079-0-WD,06:40:30,06:40:30,S00858,23
R079-0-WD,06:42:53,06:42:53,S01671,24
R079-0-WD,06:44:28,06:44:28,S01759,25
R079-0-WD,06:46:14,06:46:14,S01760,26
R079-0-WD,06:48:00,06:48:00,S01761,27
R079-0-WD,06:49:46,06:49:46,S01762,28
R079-0-WD,06:51:32,06:51:32,S01763,29
R079-0-WD,06:53:18,06:53:18,S01764,30
R079-0-WD,06:55:04,06:55:04,S01765,31
R079-0-WD,06:56:50,06:56:50,S01766,32
R079-0-WD,06:58:24,06:58:24,S01767,33
R079-1-WD,06:00:00,06:00:00,S01767,1
R079-1-WD,06:01:34,06:01:34,S01766,2
R079-1-WD,06:03:20,06:03:20,S01765,3
R079-1-WD,06:05:06,06:05:06,S01764,4
R079-1-WD,06:06:52,06:06:52,S01763,5
R079-1-WD,06:08:38,06:08:38,S01762,6
R079-1-WD,06:10:24,06:10:24,S01761,7
R079-1-WD,06:12:10,06:12:10,S01760,8
R079-1-WD,06:13:56,06:13:56,S01759,9
R079-1-WD,06:15:31,06:15:31,S01671,10
R079-1-WD,06:17:54,06:17:54,S00858,11
R079-1-WD,06:19:02,06:19:02,S01450,12
R079-1-WD,06:21:04,06:21:04,S00229,13
R079-1-WD,06:22:39,06:22:39,S00954,14
R079-1-WD,06:24:54,06:24:54,S00837,15
R079-1-WD,06:26:27,06:26:27,S01758,16
R079-1-WD,06:28:13,06:28:13,S01757,17
R079-1-WD,06:29:59,06:29:59,S01269,18
R079-1-WD,06:31:46,06:31:46,S01756,19
R079-1-WD,06:33:32,06:33:32,S01755,20
R079-1-WD,06:35:18,06:35:18,S01754,21
R079-1-WD,06:37:21,06:37:21,S00425,22
R079-1-WD,06:38:52,06:38:52,S01753,23
R079-1-WD,06:40:25,06:40:25,S00525,24
R079-1-WD,06:43:55,06:43:55,S01752,25
R079-1-WD,06:45:18,06:45:18,S00255,26
R079-1-WD,06:47:37,06:47:37,S00806,27
R079-1-WD,06:49:23,06:49:23,S00807,28
R079-1-WD,06:51:09,06:51:09,S00808,29
R079-1-WD,06:52:58,06:52:58,S01751,30
R079-1-WD,06:54:44,06:54:44,S01750,31
R079-1-WD,06:56:30,06:56:30,S01749,32
R079-1-WD,06:58:24,06:58:24,S01156,33
R080-0-WD,06:00:00,06:00:00,S00437,1
R080-0-WD,06:01:19,06:01:19,S01108,2
R080-0-WD,06:03:22,06:03:22,S01768,3
R080-0-WD,06:05:07,06:05:07,S01171,4
R080-0-WD,06:07:01,06:07:01,S01667,5
R080-0-WD,06:08:48,06:08:48,S01403,6
R080-0-WD,06:11:03,06:11:03,S00859,7
R080-0-WD,06:12:26,06:12:26,S01769,8
R080-0-WD,06:14:06,06:14:06,S01309,9
R080-0-WD,06:16:01,06:16:01,S01770,10
R080-0-WD,06:17:47,06:17:47,S01771,11
R080-0-WD,06:19:52,06:19:52,S01133,12
R080-0-WD,06:21:20,06:21:20,S01772,13
R080-0-WD,06:23:06,06:23:06,S01773,14
R080-1-WD,06:00:00,06:00:00,S01773,1
R080-1-WD,06:01:46,06:01:46,S01772,2
R080-1-WD,06:03:14,06:03:14,S01133,3
R080-1-WD,06:05:19,06:05:19,S01771,4
R080-1-WD,06:07:05,06:07:05,S01770,5
R080-1-WD,06:09:00,06:09:00,S01309,6
R080-1-WD,06:10:40,06:10:40,S01769,7
R080-1-WD,06:12:03,06:12:03,S00859,8
R080-1-WD,06:14:18,06:14:18,S01403,9
R080-1-WD,06:16:05,06:16:05,S01667,10
R080-1-WD,06:17:59,06:17:59,S01171,11
R080-1-WD,06:19:44,06:19:44,S01768,12
R080-1-WD,06:21:47,06:21:47,S01108,13
R080-1-WD,06:23:06,06:23:06,S00437,14
R081-0-WD,06:00:00,06:00:00,S01291,1
R081-0-WD,06:01:51,06:01:51,S01774,2
R081-0-WD,06:03:49,06:03:49,S01264,3
R081-0-WD,06:05:31,06:05:31,S01094,4
R081-0-WD,06:07:14,06:07:14,S01775,5
R081-0-WD,06:09:00,06:09:00,S01776,6
R081-0-WD,06:10:46,06:10:46,S01777,7
R081-0-WD,06:12:13,06:12:13,S00757,8
R081-0-WD,06:14:32,06:14:32,S00046,9
R081-0-WD,06:16:18,06:16:18,S00172,10
R081-0-WD,06:18:01,06:18:01,S01778,11
R081-0-WD,06:19:51,06:19:51,S01738,12
R081-0-WD,06:21:53,06:21:53,S00153,13
R081-1-WD,06:00:00,06:00:00,S00153,1
R081-1-WD,06:02:02,06:02:02,S01738,2
R081-1-WD,06:03:52,06:03:52,S01778,3
R081-1-WD,06:05:35,06:05:35,S00172,4
R081-1-WD,06:07:21,06:07:21,S00046,5
R081-1-WD,06:09:40,06:09:40,S00757,6
R081-1-WD,06:11:07,06:11:07,S01777,7
R081-1-WD,06:12:53,06:12:53,S01776,8
R081-1-WD,06:14:39,06:14:39,S01775,9
R081-1-WD,06:16:22,06:16:22,S01094,10
R081-1-WD,06:18:04,06:18:04,S01264,11
R081-1-WD,06:20:02,06:20:02,S01774,12
R081-1-WD,06:21:53,06:21:53,S01291,13
R081-0-WE,06:00:00,06:00:00,S01291,1
R081-0-WE,06:01:51,06:01:51,S01774,2
R081-0-WE,06:03:49,06:03:49,S01264,3
R081-0-WE,06:05:31,06:05:31,S01094,4
R081-0-WE,06:07:14,06:07:14,S01775,5
R081-0-WE,06:09:00,06:09:00,S01776,6
R081-0-WE,06:10:46,06:10:46,S01777,7
R081-0-WE,06:12:13,06:12:13,S00757,8
R081-0-WE,06:14:32,06:14:32,S00046,9
R081-0-WE,06:16:18,06:16:18,S00172,10
R081-0-WE,06:18:01,06:18:01,S01778,11
R081-0-WE,06:19:51,06:19:51,S01738,12
R081-0-WE,06:21:53,06:21:53,S00153,13
R081-1-WE,06:00:00,06:00:00,S00153,1
R081-1-WE,06:02:02,06:02:02,S01738,2
R081-1-WE,06:03:52,06:03:52,S01778,3
R081-1-WE,06:05:35,06:05:35,S00172,4
R081-1-WE,06:07:21,06:07:21,S00046,5
R081-1-WE,06:09:40,06:09:40,S00757,6
R081-1-WE,06:11:07,06:11:07,S01777,7
R081-1-WE,06:12:53,06:12:53,S01776,8
R081-1-WE,06:14:39,06:14:39,S01775,9
R081-1-WE,06:16:22,06:16:22,S01094,10
R081-1-WE,06:18:04,06:18:04,S01264,11
R081-1-WE,06:20:02,06:20:02,S01774,12
R081-1-WE,06:21:53,06:21:53,S01291,13
R082-0-WD,06:00:00,06:00:00,S01026,1
R082-0-WD,06:01:33,06:01:33,S01779,2
R082-0-WD,06:03:27,06:03:27,S01292,3
R082-0-WD,06:05:07,06:05:07,S01780,4
R082-0-WD,06:07:08,06:07:08,S00025,5
R082-0-WD,06:08:53,06:08:53,S00503,6
R082-0-WD,06:10:39,06:10:39,S00502,7
R082-0-WD,06:12:23,06:12:23,S01781,8
R082-0-WD,06:14:11,06:14:11,S01354,9
R082-0-WD,06:16:15,06:16:15,S00997,10
R082-0-WD,06:17:46,06:17:46,S01782,11
R082-0-WD,06:19:32,06:19:32,S01783,12
R082-0-WD,06:21:18,06:21:18,S01784,13
R082-0-WD,06:28:50,06:28:50,S01785,14
R082-0-WD,06:30:58,06:30:58,S01007,15
R082-0-WD,06:32:22,06:32:22,S01786,16
R082-0-WD,06:34:08,06:34:08,S01787,17
R082-0-WD,06:35:54,06:35:54,S01788,18
R082-0-WD,06:37:40,06:37:40,S01789,19
R082-0-WD,06:39:26,06:39:26,S01790,20
R082-0-WD,06:41:12,06:41:12,S01791,21
R082-0-WD,06:42:58,06:42:58,S01792,22
R082-0-WD,06:44:44,06:44:44,S01793,23
R082-0-WD,06:46:30,06:46:30,S01794,24
R082-0-WD,06:48:16,06:48:16,S01795,25
R082-0-WD,06:50:02,06:50:02,S01796,26
R082-1-WD,06:00:00,06:00:00,S01796,1
R082-1-WD,06:01:46,06:01:46,S01795,2
R082-1-WD,06:03:32,06:03:32,S01794,3
R082-1-WD,06:05:18,06:05:18,S01793,4
R082-1-WD,06:07:04,06:07:04,S01792,5
R082-1-WD,06:08:50,06:08:50,S01791,6
R082-1-WD,06:10:36,06:10:36,S01790,7
R082-1-WD,06:12:22,06:12:22,S01789,8
R082-1-WD,06:14:08,06:14:08,S01788,9
R082-1-WD,06:15:54,06:15:54,S01787,10
R082-1-WD,06:17:40,06:17:40,S01786,11
R082-1-WD,06:19:04,06:19:04,S01007,12
R082-1-WD,06:21:12,06:21:12,S01785,13
R082-1-WD,06:28:44,06:28:44,S01784,14
R082-1-WD,06:30:30,06:30:30,S01783,15
R082-1-WD,06:32:16,06:32:16,S01782,16
R082-1-WD,06:33:47,06:33:47,S00997,17
R082-1-WD,06:35:51,06:35:51,S01354,18
R082-1-WD,06:37:39,06:37:39,S01781,19
R082-1-WD,06:39:23,06:39:23,S00502,20
R082-1-WD,06:41:09,06:41:09,S00503,21
R082-1-WD,06:42:54,06:42:54,S00025,22
R082-1-WD,06:44:55,06:44:55,S01780,23
R082-1-WD,06:46:35,06:46:35,S01292,24
R082-1-WD,06:48:29,06:48:29,S01779,25
R082-1-WD,06:50:02,06:50:02,S01026,26
R082-0-WE,06:00:00,06:00:00,S01026,1
R082-0-WE,06:01:33,06:01:33,S01779,2
R082-0-WE,06:03:27,06:03:27,S01292,3
R082-0-WE,06:05:07,06:05:07,S01780,4
R082-0-WE,06:07:08,06:07:08,S00025,5
R082-0-WE,06:08:53,06:08:53,S00503,6
R082-0-WE,06:10:39,06:10:39,S00502,7
R082-0-WE,06:12:23,06:12:23,S01781,8
R082-0-WE,06:14:11,06:14:11,S01354,9
R082-0-WE,06:16:15,06:16:15,S00997,10
R082-0-WE,06:17:46,06:17:46,S01782,11
R082-0-WE,06:19:32,06:19:32,S01783,12
R082-0-WE,06:21:18,06:21:18,S01784,13
R082-0-WE,06:28:50,06:28:50,S01785,14
R082-0-WE,06:30:58,06:30:58,S01007,15
R082-0-WE,06:32:22,06:32:22,S01786,16
R082-0-WE,06:34:08,06:34:08,S01787,17
R082-0-WE,06:35:54,06:35:54,S01788,18
R082-0-WE,06:37:40,06:37:40,S01789,19
R082-0-WE,06:39:26,06:39:26,S01790,20
R082-0-WE,06:41:12,06:41:12,S01791,21
R082-0-WE,06:42:58,06:42:58,S01792,22
R082-0-WE,06:44:44,06:44:44,S01793,23
R082-0-WE,06:46:30,06:46:30,S01794,24
R082-0-WE,06:48:16,06:48:16,S01795,25
R082-0-WE,06:50:02,06:50:02,S01796,26
R082-1-WE,06:00:00,06:00:00,S01796,1
R082-1-WE,06:01:46,06:01:46,S01795,2
R082-1-WE,06:03:32,06:03:32,S01794,3
R082-1-WE,06:05:18,06:05:18,S01793,4
R082-1-WE,06:07:04,06:07:04,S01792,5
R082-1-WE,06:08:50,06:08:50,S01791,6
R082-1-WE,06:10:36,06:10:36,S01790,7
R082-1-WE,06:12:22,06:12:22,S01789,8
R082-1-WE,06:14:08,06:14:08,S01788,9
R082-1-WE,06:15:54,06:15:54,S01787,10
R082-1-WE,06:17:40,06:17:40,S01786,11
R082-1-WE,06:19:04,06:19:04,S01007,12
R082-1-WE,06:21:12,06:21:12,S01785,13
R082-1-WE,06:28:44,06:28:44,S01784,14
R082-1-WE,06:30:30,06:30:30,S01783,15
R082-1-WE,06:32:16,06:32:16,S01782,16
R082-1-WE,06:33:47,06:33:47,S00997,17
R082-1-WE,06:35:51,06:35:51,S01354,18
R082-1-WE,06:37:39,06:37:39,S01781,19
R082-1-WE,06:39:23,06:39:23,S00502,20
R082-1-WE,06:41:09,06:41:09,S00503,21
R082-1-WE,06:42:54,06:42:54,S00025,22
R082-1-WE,06:44:55,06:44:55,S01780,23
R082-1-WE,06:46:35,06:46:35,S01292,24
R082-1-WE,06:48:29,06:48:29,S01779,25
R082-1-WE,06:50:02,06:50:02,S01026,26
R083-0-WD,06:00:00,06:00:00,S01797,1
R083-0-WD,06:01:46,06:01:46,S01798,2
R083-0-WD,06:03:32,06:03:32,S01799,3
R083-0-WD,06:05:18,06:05:18,S01800,4
R083-0-WD,06:07:04,06:07:04,S01801,5
R083-0-WD,06:08:50,06:08:50,S01802,6
R083-0-WD,06:10:36,06:10:36,S01803,7
R083-0-WD,06:12:22,06:12:22,S01804,8
R083-0-WD,06:14:08,06:14:08,S01805,9
R083-0-WD,06:15:54,06:15:54,S01806,10
R083-0-WD,06:17:40,06:17:40,S01807,11
R083-0-WD,06:20:53,06:20:53,S01808,12
R083-0-WD,06:22:39,06:22:39,S01809,13
R083-0-WD,06:24:21,06:24:21,S00204,14
R083-0-WD,06:26:19,06:26:19,S01613,15
R083-0-WD,06:27:59,06:27:59,S01810,16
R083-0-WD,06:29:45,06:29:45,S01811,17
R083-0-WD,06:31:31,06:31:31,S01812,18
R083-0-WD,06:33:17,06:33:17,S01813,19
R083-0-WD,06:35:17,06:35:17,S00371,20
R083-0-WD,06:36:57,06:36:57,S01420,21
R083-0-WD,06:38:45,06:38:45,S01814,22
R083-0-WD,06:40:48,06:40:48,S00451,23
R083-0-WD,06:42:30,06:42:30,S00938,24
R083-0-WD,06:43:46,06:43:46,S00166,25
R083-0-WD,06:46:19,06:46:19,S01039,26
R083-0-WD,06:48:02,06:48:02,S00033,27
R083-0-WD,06:49:35,06:49:35,S01815,28
R083-0-WD,06:51:21,06:51:21,S01816,29
R083-0-WD,06:53:07,06:53:07,S01817,30
R083-0-WD,06:55:01,06:55:01,S01455,31
R083-0-WD,06:56:44,06:56:44,S01818,32
R083-0-WD,06:58:03,06:58:03,S00225,33
R083-0-WD,07:00:22,07:00:22,S01511,34
R083-0-WD,07:02:18,07:02:18,S01571,35
R083-0-WD,07:04:03,07:04:03,S00081,36
R083-0-WD,07:05:56,07:05:56,S01730,37
R083-0-WD,07:07:41,07:07:41,S01819,38
R083-0-WD,07:09:27,07:09:27,S01820,39
R083-0-WD,07:11:13,07:11:13,S01821,40
R083-0-WD,07:12:27,07:12:27,S00710,41
R083-1-WD,06:00:00,06:00:00,S00710,1
R083-1-WD,06:01:14,06:01:14,S01821,2
R083-1-WD,06:03:00,06:03:00,S01820,3
R083-1-WD,06:04:46,06:04:46,S01819,4
R083-1-WD,06:06:31,06:06:31,S01730,5
R083-1-WD,06:08:24,06:08:24,S00081,6
R083-1-WD,06:10:09,06:10:09,S01571,7
R083-1-WD,06:12:05,06:12:05,S01511,8
R083-1-WD,06:14:24,06:14:24,S00225,9
R083-1-WD,06:15:43,06:15:43,S01818,10
R083-1-WD,06:17:26,06:17:26,S01455,11
R083-1-WD,06:19:20,06:19:20,S01817,12
R083-1-WD,06:21:06,06:21:06,S01816,13
R083-1-WD,06:22:52,06:22:52,S01815,14
R083-1-WD,06:24:25,06:24:25,S00033,15
R083-1-WD,06:26:08,06:26:08,S01039,16
R083-1-WD,06:28:41,06:28:41,S00166,17
R083-1-WD,06:29:57,06:29:57,S00938,18
R083-1-WD,06:31:39,06:31:39,S00451,19
R083-1-WD,06:33:42,06:33:42,S01814,20
R083-1-WD,06:35:30,06:35:30,S01420,21
R083-1-WD,06:37:10,06:37:10,S00371,22
R083-1-WD,06:39:10,06:39:10,S01813,23
R083-1-WD,06:40:56,06:40:56,S01812,24
R083-1-WD,06:42:42,06:42:42,S01811,25
R083-1-WD,06:44:28,06:44:28,S01810,26
R083-1-WD,06:46:08,06:46:08,S01613,27
R083-1-WD,06:48:06,06:48:06,S00204,28
R083-1-WD,06:49:48,06:49:48,S01809,29
R083-1-WD,06:51:34,06:51:34,S01808,30
R083-1-WD,06:54:47,06:54:47,S01807,31
R083-1-WD,06:56:33,06:56:33,S01806,32
R083-1-WD,06:58:19,06:58:19,S01805,33
R083-1-WD,07:00:05,07:00:05,S01804,34
R083-1-WD,07:01:51,07:01:51,S01803,35
R083-1-WD,07:03:37,07:03:37,S01802,36
R083-1-WD,07:05:23,07:05:23,S01801,37
R083-1-WD,07:07:09,07:07:09,S01800,38
R083-1-WD,07:08:55,07:08:55,S01799,39
R083-1-WD,07:10:41,07:10:41,S01798,40
R083-1-WD,07:12:27,07:12:27,S01797,41
R083-0-WE,06:00:00,06:00:00,S01797,1
R083-0-WE,06:01:46,06:01:46,S01798,2
R083-0-WE,06:03:32,06:03:32,S01799,3
R083-0-WE,06:05:18,06:05:18,S01800,4
R083-0-WE,06:07:04,06:07:04,S01801,5
R083-0-WE,06:08:50,06:08:50,S01802,6
R083-0-WE,06:10:36,06:10:36,S01803,7
R083-0-WE,06:12:22,06:12:22,S01804,8
R083-0-WE,06:14:08,06:14:08,S01805,9
R083-0-WE,06:15:54,06:15:54,S01806,10
R083-0-WE,06:17:40,06:17:40,S01807,11
R083-0-WE,06:20:53,06:20:53,S01808,12
R083-0-WE,06:22:39,06:22:39,S01809,13
R083-0-WE,06:24:21,06:24:21,S00204,14
R083-0-WE,06:26:19,06:26:19,S01613,15
R083-0-WE,06:27:59,06:27:59,S01810,16
R083-0-WE,06:29:45,06:29:45,S01811,17
R083-0-WE,06:31:31,06:31:31,S01812,18
R083-0-WE,06:33:17,06:33:17,S01813,19
R083-0-WE,06:35:17,06:35:17,S00371,20
R083-0-WE,06:36:57,06:36:57,S01420,21
R083-0-WE,06:38:45,06:38:45,S01814,22
R083-0-WE,06:40:48,06:40:48,S00451,23
R083-0-WE,06:42:30,06:42:30,S00938,24
R083-0-WE,06:43:46,06:43:46,S00166,25
R083-0-WE,06:46:19,06:46:19,S01039,26
R083-0-WE,06:48:02,06:48:02,S00033,27
R083-0-WE,06:49:35,06:49:35,S01815,28
R083-0-WE,06:51:21,06:51:21,S01816,29
R083-0-WE,06:53:07,06:53:07,S01817,30
R083-0-WE,06:55:01,06:55:01,S01455,31
R083-0-WE,06:56:44,06:56:44,S01818,32
R083-0-WE,06:58:03,06:58:03,S00225,33
R083-0-WE,07:00:22,07:00:22,S01511,34
R083-0-WE,07:02:18,07:02:18,S01571,35
R083-0-WE,07:04:03,07:04:03,S00081,36
R083-0-WE,07:05:56,07:05:56,S01730,37
R083-0-WE,07:07:41,07:07:41,S01819,38
R083-0-WE,07:09:27,07:09:27,S01820,39
R083-0-WE,07:11:13,07:11:13,S01821,40
R083-0-WE,07:12:27,07:12:27,S00710,41
R083-1-WE,06:00:00,06:00:00,S00710,1
R083-1-WE,06:01:14,06:01:14,S01821,2
R083-1-WE,06:03:00,06:03:00,S01820,3
R083-1-WE,06:04:46,06:04:46,S01819,4
R083-1-WE,06:06:31,06:06:31,S01730,5
R083-1-WE,06:08:24,06:08:24,S00081,6
R083-1-WE,06:10:09,06:10:09,S01571,7
R083-1-WE,06:12:05,06:12:05,S01511,8
R083-1-WE,06:14:24,06:14:24,S00225,9
R083-1-WE,06:15:43,06:15:43,S01818,10
R083-1-WE,06:17:26,06:17:26,S01455,11
R083-1-WE,06:19:20,06:19:20,S01817,12
R083-1-WE,06:21:06,06:21:06,S01816,13
R083-1-WE,06:22:52,06:22:52,S01815,14
R083-1-WE,06:24:25,06:24:25,S00033,15
R083-1-WE,06:26:08,06:26:08,S01039,16
R083-1-WE,06:28:41,06:28:41,S00166,17
R083-1-WE,06:29:57,06:29:57,S00938,18
R083-1-WE,06:31:39,06:31:39,S00451,19
R083-1-WE,06:33:42,06:33:42,S01814,20
R083-1-WE,06:35:30,06:35:30,S01420,21
R083-1-WE,06:37:10,06:37:10,S00371,22
R083-1-WE,06:39:10,06:39:10,S01813,23
R083-1-WE,06:40:56,06:40:56,S01812,24
R083-1-WE,06:42:42,06:42:42,S01811,25
R083-1-WE,06:44:28,06:44:28,S01810,26
R083-1-WE,06:46:08,06:46:08,S01613,27
R083-1-WE,06:48:06,06:48:06,S00204,28
R083-1-WE,06:49:48,06:49:48,S01809,29
R083-1-WE,06:51:34,06:51:34,S01808,30
R083-1-WE,06:54:47,06:54:47,S01807,31
R083-1-WE,06:56:33,06:56:33,S01806,32
R083-1-WE,06:58:19,06:58:19,S01805,33
R083-1-WE,07:00:05,07:00:05,S01804,34
R083-1-WE,07:01:51,07:01:51,S01803,35
R083-1-WE,07:03:37,07:03:37,S01802,36
R083-1-WE,07:05:23,07:05:23,S01801,37
R083-1-WE,07:07:09,07:07:09,S01800,38
R083-1-WE,07:08:55,07:08:55,S01799,39
R083-1-WE,07:10:41,07:10:41,S01798,40
R083-1-WE,07:12:27,07:12:27,S01797,41
R084-0-WD,06:00:00,06:00:00,S01822,1
R084-0-WD,06:01:51,06:01:51,S00834,2
R084-0-WD,06:03:34,06:03:34,S01823,3
R084-0-WD,06:05:17,06:05:17,S01370,4
R084-0-WD,06:06:57,06:06:57,S01112,5
R084-0-WD,06:09:03,06:09:03,S00863,6
R084-0-WD,06:10:40,06:10:40,S01824,7
R084-0-WD,06:12:26,06:12:26,S01825,8
R084-0-WD,06:14:12,06:14:12,S01826,9
R084-0-WD,06:15:32,06:15:32,S00427,10
R084-0-WD,06:17:45,06:17:45,S01827,11
R084-0-WD,06:19:57,06:19:57,S00173,12
R084-0-WD,06:21:24,06:21:24,S00525,13
R084-0-WD,06:22:57,06:22:57,S00381,14
R084-0-WD,06:24:36,06:24:36,S00645,15
R084-0-WD,06:26:38,06:26:38,S00255,16
R084-0-WD,06:28:28,06:28:28,S01828,17
R084-0-WD,06:30:14,06:30:14,S01829,18
R084-0-WD,06:32:19,06:32:19,S01359,19
R084-0-WD,06:33:49,06:33:49,S01830,20
R084-0-WD,06:35:41,06:35:41,S01218,21
R084-0-WD,06:37:25,06:37:25,S01831,22
R084-0-WD,06:39:04,06:39:04,S00494,23
R084-0-WD,06:41:00,06:41:00,S01832,24
R084-0-WD,06:43:05,06:43:05,S01062,25
R084-0-WD,06:44:35,06:44:35,S01833,26
R084-0-WD,06:46:39,06:46:39,S00815,27
R084-0-WD,06:48:25,06:48:25,S00816,28
R084-0-WD,06:49:59,06:49:59,S01834,29
R084-0-WD,06:51:32,06:51:32,S00927,30
R084-0-WD,06:53:34,06:53:34,S01835,31
R084-0-WD,06:55:20,06:55:20,S01836,32
R084-0-WD,06:57:06,06:57:06,S01837,33
R084-0-WD,06:58:52,06:58:52,S01838,34
R084-0-WD,07:00:38,07:00:38,S01839,35
R084-0-WD,07:02:24,07:02:24,S01840,36
R084-0-WD,07:03:29,07:03:29,S01841,37
R084-1-WD,06:00:00,06:00:00,S01841,1
R084-1-WD,06:01:05,06:01:05,S01840,2
R084-1-WD,06:02:51,06:02:51,S01839,3
R084-1-WD,06:04:37,06:04:37,S01838,4
R084-1-WD,06:06:23,06:06:23,S01837,5
R084-1-WD,06:08:09,06:08:09,S01836,6
R084-1-WD,06:09:55,06:09:55,S01835,7
R084-1-WD,06:11:57,06:11:57,S00927,8
R084-1-WD,06:13:30,06:13:30,S01834,9
R084-1-WD,06:15:04,06:15:04,S00816,10
R084-1-WD,06:16:50,06:16:50,S00815,11
R084-1-WD,06:18:54,06:18:54,S01833,12
R084-1-WD,06:20:24,06:20:24,S01062,13
R084-1-WD,06:22:29,06:22:29,S01832,14
R084-1-WD,06:24:25,06:24:25,S00494,15
R084-1-WD,06:26:04,06:26:04,S01831,16
R084-1-WD,06:27:48,06:27:48,S01218,17
R084-1-WD,06:29:40,06:29:40,S01830,18
R084-1-WD,06:31:10,06:31:10,S01359,19
R084-1-WD,06:33:15,06:33:15,S01829,20
R084-1-WD,06:35:01,06:35:01,S01828,21
R084-1-WD,06:36:51,06:36:51,S00255,22
R084-1-WD,06:38:53,06:38:53,S00645,23
R084-1-WD,06:40:32,06:40:32,S00381,24
R084-1-WD,06:42:05,06:42:05,S00525,25
R084-1-WD,06:43:32,06:43:32,S00173,26
R084-1-WD,06:45:44,06:45:44,S01827,27
R084-1-WD,06:47:57,06:47:57,S00427,28
R084-1-WD,06:49:17,06:49:17,S01826,29
R084-1-WD,06:51:03,06:51:03,S01825,30
R084-1-WD,06:52:49,06:52:49,S01824,31
R084-1-WD,06:54:26,06:54:26,S00863,32
R084-1-WD,06:56:32,06:56:32,S01112,33
R084-1-WD,06:58:12,06:58:12,S01370,34
R084-1-WD,06:59:55,06:59:55,S01823,35
R084-1-WD,07:01:38,07:01:38,S00834,36
R084-1-WD,07:03:29,07:03:29,S01822,37
R084-0-WE,06:00:00,06:00:00,S01822,1
R084-0-WE,06:01:51,06:01:51,S00834,2
R084-0-WE,06:03:34,06:03:34,S01823,3
R084-0-WE,06:05:17,06:05:17,S01370,4
R084-0-WE,06:06:57,06:06:57,S01112,5
R084-0-WE,06:09:03,06:09:03,S00863,6
R084-0-WE,06:10:40,06:10:40,S01824,7
R084-0-WE,06:12:26,06:12:26,S01825,8
R084-0-WE,06:14:12,06:14:12,S01826,9
R084-0-WE,06:15:32,06:15:32,S00427,10
R084-0-WE,06:17:45,06:17:45,S01827,11
R084-0-WE,06:19:57,06:19:57,S00173,12
R084-0-WE,06:21:24,06:21:24,S00525,13
R084-0-WE,06:22:57,06:22:57,S00381,14
R084-0-WE,06:24:36,06:24:36,S00645,15
R084-0-WE,06:26:38,06:26:38,S00255,16
R084-0-WE,06:28:28,06:28:28,S01828,17
R084-0-WE,06:30:14,06:30:14,S01829,18
R084-0-WE,06:32:19,06:32:19,S01359,19
