stop_id,stop_name,stop_lat,stop_lon,zone_id
S02565,Foundry Hollow 8,48.983784,12.470163,Foundry
S02566,Foundry Junction 7,48.976986,12.480732,Foundry
S02567,Elmwood Works 7,48.97473,12.484269,Elmwood
S02568,Vinegrove Cemetery 4,48.963715,12.502336,Vinegrove
S02569,Vinegrove Steps 4,48.961565,12.506024,Vinegrove
S02570,Vinegrove Locks 5,48.953047,12.520879,Vinegrove
S02571,Vinegrove Cemetery 5,48.950928,12.524607,Vinegrove
S02572,Vinegrove Hollow 3,48.948808,12.528333,Vinegrove
S02573,Brickworks School 7,48.961352,12.536537,Brickworks
S02574,Brickworks Fountain 6,48.977061,12.531411,Brickworks
S02575,Marsh End Terminal 7,48.983535,12.531349,Marsh End
S02576,Westbridge Court 6,49.017917,12.44137,Westbridge
S02577,Westbridge Barracks 5,49.013493,12.448579,Westbridge
S02578,Elmwood Chapel 5,48.982033,12.482583,Elmwood
S02579,Vinegrove Circus 5,48.961242,12.49628,Vinegrove
S02580,Vinegrove Granary 6,48.958192,12.497935,Vinegrove
S02581,Vinegrove Bridge 6,48.95513,12.499537,Vinegrove
S02582,Vinegrove Locks 6,48.95206,12.5011,Vinegrove
S02583,Vinegrove Hospital 5,48.945913,12.504201,Vinegrove
S02584,Vinegrove Gate 4,48.942847,12.505782,Vinegrove
S02585,Vinegrove Tower 2,48.939794,12.507422,Vinegrove
S02586,Vinegrove Circus 6,48.936744,12.509078,Vinegrove
S02587,Vinegrove Yard 6,48.933695,12.510731,Vinegrove
S02588,Vinegrove Bridge 7,48.930644,12.512383,Vinegrove
S02589,Riverside Row 2,48.927594,12.514034,Riverside
S02590,Riverside Halt,48.924543,12.515684,Riverside
S02591,Riverside Green 3,48.921492,12.517334,Riverside
S02592,Greenfield Park 2,49.085091,12.479047,Greenfield
S02593,Greenfield Rise 2,49.081854,12.479117,Greenfield
S02594,Greenfield Steps 3,49.078617,12.479161,Greenfield
S02595,Greenfield Rise 3,49.072142,12.479239,Greenfield
S02596,Greenfield Crossing 2,49.068904,12.479285,Greenfield
S02597,Greenfield Wharf 2,49.059193,12.479495,Greenfield
S02598,Kestrel Park Yard 6,49.046249,12.480105,Kestrel Park
S02599,Kestrel Park Terminal 4,49.043016,12.480377,Kestrel Park
S02600,Kestrel Park Steps 4,49.03656,12.481114,Kestrel Park
S02601,Kestrel Park Arcade 8,49.033335,12.481558,Kestrel Park
S02602,Kestrel Park Quay 2,49.030114,12.482057,Kestrel Park
S02603,Kestrel Park Cemetery 3,49.026898,12.48262,Kestrel Park
S02604,Kestrel Park Wharf 5,49.023687,12.483258,Kestrel Park
S02605,Kestrel Park Arcade 9,49.020484,12.483968,Kestrel Park
S02606,Oldtown Chapel 8,49.010918,12.486529,Oldtown
S02607,Oldtown Common 2,49.004589,12.488611,Oldtown
S02608,Oldtown Green 8,49.001446,12.489795,Oldtown
S02609,Oldtown Priory 4,48.995203,12.492411,Oldtown
S02610,Elmwood Locks 5,48.976622,12.501043,Elmwood
S02611,Elmwood Crossing 4,48.970416,12.503856,Elmwood
S02612,Vinegrove Library 2,48.967314,12.50527,Vinegrove
S02613,Vinegrove Exchange 5,48.958016,12.509544,Vinegrove
S02614,Vinegrove Priory 3,48.95182,12.512408,Vinegrove
S02615,Vinegrove Depot 8,48.948723,12.513844,Vinegrove
S02616,Vinegrove Row 3,48.945626,12.51528,Vinegrove
S02617,Vinegrove Hollow 4,48.936336,12.519595,Vinegrove
S02618,Vinegrove Halt 5,48.931284,12.521935,Vinegrove
S02619,Harborside Mill 2,49.038942,12.547016,Harborside
S02620,Harborside Wharf 3,49.02596,12.560885,Harborside
S02621,Harborside Crossing 4,49.022845,12.562226,Harborside
S02622,Harborside Tower 5,49.016519,12.564326,Harborside
S02623,Marsh End Common 7,49.0069,12.56633,Marsh End
S02624,Marsh End Barracks 5,49.003669,12.566648,Marsh End
S02625,Marsh End Museum 5,49.000433,12.566757,Marsh End
S02626,Marsh End Wharf 6,48.997196,12.566677,Marsh End
S02627,Brickworks Museum 8,48.984313,12.564818,Brickworks
S02628,Brickworks Bridge 4,48.981135,12.563882,Brickworks
S02629,Brickworks Stadium 5,48.97256,12.557284,Brickworks
S02630,Fairmount Barracks 2,48.927566,12.53986,Fairmount
S02631,Fairmount Court 2,48.930803,12.539866,Fairmount
S02632,Fairmount School 2,48.934041,12.539853,Fairmount
S02633,Fairmount Works 2,48.940516,12.539854,Fairmount
S02634,Fairmount Exchange 3,48.943753,12.539881,Fairmount
S02635,Fairmount Fields 2,48.946991,12.539937,Fairmount
S02636,Vinegrove Common 4,48.950228,12.540031,Vinegrove
S02637,Vinegrove Library 3,48.953464,12.540171,Vinegrove
S02638,Vinegrove Hollow 5,48.956699,12.540355,Vinegrove
S02639,Brickworks Mill 6,48.972865,12.54161,Brickworks
S02640,Brickworks Court 6,48.979323,12.542327,Brickworks
S02641,Brickworks Gate 8,48.982549,12.542747,Brickworks
S02642,Marsh End Locks 4,48.988991,12.543742,Marsh End
S02643,Marsh End Granary 6,48.992208,12.544302,Marsh End
S02644,Marsh End Park 5,49.005044,12.546912,Marsh End
S02645,Marsh End Barracks 6,49.008244,12.547657,Marsh End
S02646,Harborside Priory 4,49.017819,12.550143,Harborside
S02647,Harborside Yard 5,49.02732,12.553211,Harborside
S02648,Kestrel Park Junction 3,49.045367,12.463325,Kestrel Park
S02649,Kestrel Park Gate 4,49.04336,12.4672,Kestrel Park
S02650,Kestrel Park Barracks 7,49.039458,12.475083,Kestrel Park
S02651,Kestrel Park Baths 3,49.035278,12.482621,Kestrel Park
S02652,Kestrel Park Mill 6,49.033008,12.486141,Kestrel Park
S02653,Oldtown Granary 5,49.022397,12.497339,Oldtown
S02654,Oldtown Exchange 5,49.010648,12.505628,Oldtown
S02655,Oldtown Bridge 10,49.007643,12.507461,Oldtown
S02656,Oldtown Locks 3,48.995434,12.514029,Oldtown
S02657,Oldtown Observatory 2,48.986032,12.517731,Oldtown
S02658,Elmwood Cemetery 4,48.982868,12.518776,Elmwood
S02659,Vinegrove Yard 7,48.97015,12.522491,Vinegrove
S02660,Vinegrove Junction 7,48.963767,12.52414,Vinegrove
S02661,Vinegrove Hospital 6,48.960555,12.524759,Vinegrove
S02662,Vinegrove Market 6,48.957334,12.525258,Vinegrove
S02663,Vinegrove Chapel 5,48.954109,12.525684,Vinegrove
S02664,Vinegrove Exchange 6,48.952318,12.525956,Vinegrove
S02665,Northgate Gate 4,49.039249,12.519538,Northgate
S02666,Northgate Works 7,49.033667,12.524543,Northgate
S02667,Harborside Hospital 6,49.022933,12.535567,Harborside
S02668,Harborside Junction 5,49.020382,12.538606,Harborside
S02669,Marsh End Halt 4,49.007871,12.554265,Marsh End
S02670,Marsh End Yard 6,49.005313,12.55729,Marsh End
S02671,Marsh End Quay 6,48.998095,12.565682,Marsh End
S02672,Lakeside Crossing 4,49.047955,12.418457,Lakeside
S02673,Lakeside Crossing 5,49.045777,12.42776,Lakeside
S02674,Lakeside Junction 3,49.044688,12.432411,Lakeside
S02675,Lakeside Quay 3,49.043601,12.437064,Lakeside
S02676,Kestrel Park Stadium 7,49.041439,12.446375,Kestrel Park
S02677,Kestrel Park Arcade 10,49.040365,12.451034,Kestrel Park
S02678,Kestrel Park Wharf 6,49.036096,12.469685,Kestrel Park
S02679,Kestrel Park Row 2,49.032902,12.483675,Kestrel Park
S02680,Kestrel Park Barracks 8,49.031837,12.488339,Kestrel Park
S02681,Kestrel Park Quay 3,49.0297,12.497661,Kestrel Park
S02682,Kestrel Park Fountain 3,49.028625,12.502319,Kestrel Park
S02683,Oldtown Baths 5,49.027546,12.506974,Oldtown
S02684,Harborside Circus 3,49.024303,12.520936,Harborside
S02685,Greenfield Granary 2,49.079801,12.475993,Greenfield
S02686,Greenfield Tower 3,49.076821,12.474062,Greenfield
S02687,Greenfield Fountain 2,49.073841,12.472132,Greenfield
S02688,Greenfield Works 3,49.070861,12.4702,Greenfield
S02689,Greenfield Chapel 2,49.067881,12.468267,Greenfield
S02690,Greenfield Observatory 3,49.064902,12.466331,Greenfield
S02691,Greenfield Wharf 3,49.061924,12.464393,Greenfield
S02692,Greenfield Gate 3,49.058947,12.462451,Greenfield
S02693,Kestrel Park Terminal 5,49.055971,12.460506,Kestrel Park
S02694,Kestrel Park Park 4,49.044097,12.452621,Kestrel Park
S02695,Kestrel Park Green 4,49.03532,12.446279,Kestrel Park
S02696,Kestrel Park Hospital 5,49.032413,12.444104,Kestrel Park
S02697,Kestrel Park Hollow 5,49.029501,12.441945,Kestrel Park
S02698,Westbridge Hollow 4,49.023613,12.437838,Westbridge
S02699,Westbridge Barracks 6,49.020619,12.435962,Westbridge
S02700,Westbridge Hollow 5,49.017583,12.434247,Westbridge
S02701,Westbridge Steps 5,49.014518,12.43266,Westbridge
S02702,Westbridge Terminal 9,49.011436,12.431148,Westbridge
S02703,Westbridge Row 5,49.005207,12.428454,Westbridge
S02704,Southgate Row 3,48.998895,12.426258,Southgate
S02705,Southgate Museum 6,48.992521,12.424526,Southgate
S02706,Hillcrest Mill 6,48.989318,12.423808,Hillcrest
S02707,Hillcrest Crossing 5,48.982883,12.422725,Hillcrest
S02708,Hillcrest Yard 4,48.976428,12.421953,Hillcrest
S02709,Hillcrest Quay 4,48.966733,12.42107,Hillcrest
S02710,Hillcrest Bridge 3,48.963499,12.420819,Hillcrest
S02711,Hillcrest Tower 5,48.957031,12.420351,Hillcrest
S02712,Hillcrest Bridge 4,48.953798,12.420116,Hillcrest
S02713,Hillcrest Junction 7,48.950565,12.419852,Hillcrest
S02714,Brickworks Baths 9,48.973653,12.549644,Brickworks
S02715,Brickworks Green 5,48.976772,12.548319,Brickworks
S02716,Brickworks Fountain 7,48.983011,12.545682,Brickworks
S02717,Marsh End Chapel 6,48.986128,12.544347,Marsh End
S02718,Marsh End Common 8,49.016915,12.529115,Marsh End
S02719,Harborside Gate 4,49.022984,12.525677,Harborside
S02720,Northgate Arcade 5,49.04419,12.513482,Northgate
S02721,Northgate Hollow 5,49.047223,12.511753,Northgate
S02722,Steelyard Green 5,49.050256,12.510024,Steelyard
S02723,Steelyard Circus 4,49.053289,12.508296,Steelyard
S02724,Greenfield Halt 3,49.069599,12.442245,Greenfield
S02725,Greenfield Chapel 3,49.069479,12.447183,Greenfield
S02726,Greenfield Park 3,49.069345,12.452121,Greenfield
S02727,Greenfield Steps 4,49.069017,12.461991,Greenfield
S02728,Greenfield Gate 4,49.068808,12.466923,Greenfield
S02729,Greenfield Arcade 3,49.068559,12.47185,Greenfield
S02730,Greenfield Priory 3,49.068257,12.47677,Greenfield
S02731,Greenfield Observatory 4,49.067422,12.486569,Greenfield
S02732,Steelyard Baths 3,49.065627,12.501136,Steelyard
S02733,Steelyard Circus 5,49.064211,12.51078,Steelyard
S02734,Steelyard Mill 3,49.063469,12.515589,Steelyard
S02735,Steelyard Cemetery 2,49.062718,12.520396,Steelyard
S02736,Northgate Works 8,49.060527,12.534836,Northgate
S02737,Northgate Quay 4,49.058249,12.549245,Northgate
S02738,Northgate Row 4,49.057455,12.554034,Northgate
S02739,Northgate Depot 4,49.056666,12.558826,Northgate
S02740,Northgate Hospital 9,49.055171,12.568439,Northgate
S02741,Harborside Steps 6,49.054494,12.57327,Harborside
S02742,Harborside Common 5,49.053892,12.578124,Harborside
S02743,Harborside Rise 3,49.053389,12.583004,Harborside
S02744,Harborside Terminal 4,49.052986,12.587905,Harborside
S02745,Harborside Cemetery 7,49.052663,12.59282,Harborside
S02746,Harborside Library 5,49.052399,12.597744,Harborside
S02747,Harborside Hospital 7,49.05218,12.602673,Harborside
S02748,Harborside Mill 3,49.051998,12.607605,Harborside
S02749,Harborside School 6,49.051841,12.612539,Harborside
S02750,Harborside Green 3,49.051699,12.617474,Harborside
S02751,Harborside Arcade 5,49.051557,12.622409,Harborside
S02752,Harborside Halt 4,49.051409,12.626547,Harborside
S02753,Oldtown Chapel 9,48.99579,12.489901,Oldtown
S02754,Oldtown Quay 9,48.99717,12.494363,Oldtown
S02755,Oldtown Observatory 3,49.002468,12.512364,Oldtown
S02756,Marsh End Library 8,49.004298,12.526843,Marsh End
S02757,Marsh End Steps 7,49.004385,12.531776,Marsh End
S02758,Marsh End Cemetery 6,49.00425,12.541643,Marsh End
S02759,Marsh End Gate 6,49.004062,12.550252,Marsh End
S02760,Oldtown Depot 8,49.007862,12.484504,Oldtown
S02761,Oldtown Circus 7,49.002496,12.489323,Oldtown
S02762,Oldtown Priory 5,48.998746,12.508161,Oldtown
S02763,Oldtown Wharf 4,48.997519,12.51272,Oldtown
S02764,Oldtown Depot 9,48.995795,12.516888,Oldtown
S02765,Marsh End Baths 8,48.991528,12.524302,Marsh End
S02766,Brickworks Fields 3,48.97784,12.544478,Brickworks
S02767,Greenfield Fountain 3,49.073587,12.451054,Greenfield
S02768,Greenfield Library 2,49.070579,12.449227,Greenfield
S02769,Greenfield Barracks 2,49.06757,12.4474,Greenfield
S02770,Greenfield Depot 3,49.064562,12.445574,Greenfield
S02771,Greenfield Fields 3,49.061553,12.44375,Greenfield
S02772,Lakeside Locks 5,49.058544,12.441929,Lakeside
S02773,Lakeside Circus 4,49.055533,12.440112,Lakeside
S02774,Lakeside Granary 3,49.052518,12.438312,Lakeside
S02775,Lakeside Bridge 3,49.049496,12.436541,Lakeside
S02776,Lakeside Terminal 5,49.04647,12.434784,Lakeside
S02777,Lakeside Fields 2,49.043446,12.433021,Lakeside
S02778,Lakeside Stadium 5,49.034421,12.427545,Lakeside
S02779,Lakeside Depot 3,49.031442,12.425611,Lakeside
S02780,Lakeside Circus 5,49.028472,12.423647,Lakeside
S02781,Lakeside Fountain 3,49.025509,12.421657,Lakeside
S02782,Lakeside Arcade 4,49.019617,12.417563,Lakeside
S02783,Southgate Locks 3,49.013789,12.41326,Southgate
S02784,Southgate Depot 3,49.005263,12.406175,Southgate
S02785,Southgate Market 2,49.002483,12.403645,Southgate
S02786,Southgate Junction 4,48.999721,12.401071,Southgate
S02787,Southgate Market 3,48.99697,12.398467,Southgate
S02788,Southgate Tower 5,48.994225,12.395852,Southgate
S02789,Southgate Hollow 3,48.992086,12.393844,Southgate
S02790,Lakeside Halt 4,49.033354,12.424288,Lakeside
S02791,Lakeside Hospital 4,49.03028,12.425836,Lakeside
S02792,Lakeside Terminal 6,49.024104,12.428805,Lakeside
S02793,Westbridge Observatory 7,49.017978,12.432,Westbridge
S02794,Westbridge Mill 2,49.01201,12.435818,Westbridge
S02795,Westbridge Baths 9,49.009208,12.438282,Westbridge
S02796,Westbridge Terminal 10,49.002309,12.448583,Westbridge
S02797,Westbridge Halt 8,49.00042,12.45259,Westbridge
S02798,Elmwood Locks 6,48.9843,12.489427,Elmwood
S02799,Elmwood Fountain 4,48.982067,12.492998,Elmwood
S02800,Elmwood Crossing 5,48.972802,12.506781,Elmwood
S02801,Vinegrove Barracks 4,48.968082,12.513535,Vinegrove
S02802,Vinegrove Cemetery 6,48.963459,12.520201,Vinegrove
S02803,Harborside Bridge 3,49.026656,12.530605,Harborside
S02804,Northgate Arcade 6,49.031379,12.512214,Northgate
S02805,Northgate Common 2,49.0325,12.507582,Northgate
S02806,Kestrel Park Bridge 5,49.034582,12.49823,Kestrel Park
S02807,Kestrel Park Fields 6,49.035575,12.49353,Kestrel Park
S02808,Kestrel Park Granary 2,49.036558,12.488825,Kestrel Park
S02809,Kestrel Park Row 3,49.040463,12.469989,Kestrel Park
S02810,Kestrel Park Wharf 7,49.045731,12.446641,Kestrel Park
S02811,Kestrel Park Terminal 6,49.046852,12.442008,Kestrel Park
S02812,Lakeside Crossing 6,49.047977,12.437376,Lakeside
S02813,Riverside Hollow 2,48.908607,12.473973,Riverside
S02814,Riverside Library 2,48.911722,12.475315,Riverside
S02815,Riverside Rise 2,48.914838,12.476655,Riverside
S02816,Riverside Arcade 3,48.917951,12.478007,Riverside
S02817,Riverside Granary 2,48.921061,12.479377,Riverside
S02818,Riverside Circus 2,48.924166,12.480772,Riverside
S02819,Riverside Museum 3,48.92727,12.48217,Riverside
S02820,Riverside Market 2,48.930383,12.483528,Riverside
S02821,Riverside Junction 2,48.933496,12.484878,Riverside
S02822,Riverside Hospital 2,48.936606,12.486249,Riverside
S02823,Vinegrove Crossing 3,48.945855,12.490755,Vinegrove
S02824,Vinegrove Crossing 4,48.960846,12.500042,Vinegrove
S02825,Elmwood Rise 4,48.977617,12.51481,Elmwood
S02826,Marsh End Green 5,48.987379,12.52777,Marsh End
S02827,Greenfield Green 3,49.080956,12.452192,Greenfield
S02828,Greenfield Bridge 2,49.078025,12.454291,Greenfield
S02829,Greenfield Cemetery 4,49.075098,12.456403,Greenfield
S02830,Greenfield Row 3,49.072172,12.458517,Greenfield
S02831,Greenfield Green 4,49.066317,12.462739,Greenfield
S02832,Greenfield Works 4,49.063387,12.464842,Greenfield
S02833,Greenfield Court 2,49.060455,12.466937,Greenfield
S02834,Greenfield Stadium 2,49.057521,12.469024,Greenfield
S02835,Kestrel Park Library 5,49.051639,12.473154,Kestrel Park
S02836,Kestrel Park Green 5,49.04869,12.475196,Kestrel Park
S02837,Kestrel Park Terminal 7,49.045736,12.477216,Kestrel Park
S02838,Kestrel Park Works 3,49.036829,12.483125,Kestrel Park
S02839,Kestrel Park Hollow 6,49.033849,12.485055,Kestrel Park
S02840,Kestrel Park Junction 4,49.030865,12.48697,Kestrel Park
S02841,Oldtown School 4,49.018893,12.494499,Oldtown
S02842,Oldtown Tower 6,49.00387,12.503692,Oldtown
S02843,Oldtown Depot 10,48.994825,12.509085,Oldtown
S02844,Oldtown Fields 5,48.991803,12.510854,Oldtown
S02845,Oldtown Rise 4,48.98575,12.514361,Oldtown
S02846,Elmwood Stadium 2,48.97666,12.519576,Elmwood
S02847,Vinegrove Wharf 5,48.955469,12.531813,Vinegrove
S02848,Vinegrove Junction 8,48.952445,12.533573,Vinegrove
S02849,Fairmount Court 3,48.937326,12.542378,Fairmount
S02850,Fairmount Granary 2,48.934302,12.544139,Fairmount
S02851,Fairmount Library 2,48.931278,12.545901,Fairmount
S02852,Fairmount Rise 2,48.928255,12.547662,Fairmount
S02853,Fairmount Library 3,48.94625,12.571044,Fairmount
S02854,Fairmount Exchange 4,48.9468,12.566187,Fairmount
S02855,Fairmount Green 3,48.947271,12.56131,Fairmount
S02856,Fairmount Depot 2,48.947774,12.55644,Fairmount
S02857,Fairmount Gate 2,48.948344,12.551588,Fairmount
S02858,Fairmount Cemetery 3,48.949029,12.54677,Fairmount
S02859,Vinegrove Court 8,48.950917,12.537348,Vinegrove
S02860,Vinegrove Library 4,48.955905,12.52471,Vinegrove
S02861,Vinegrove Barracks 5,48.957937,12.520872,Vinegrove
S02862,Vinegrove Observatory 4,48.962294,12.513579,Vinegrove
S02863,Elmwood Works 8,48.973952,12.496499,Elmwood
S02864,Elmwood Museum 2,48.979042,12.490401,Elmwood
S02865,Foundry Chapel 7,48.987969,12.476324,Foundry
S02866,Steelyard Cemetery 3,49.088872,12.521748,Steelyard
S02867,Steelyard Tower 2,49.086084,12.519234,Steelyard
S02868,Steelyard Baths 4,49.083296,12.516723,Steelyard
S02869,Steelyard Tower 3,49.080507,12.514212,Steelyard
S02870,Steelyard Library 3,49.077719,12.5117,Steelyard
S02871,Steelyard Terminal 2,49.074931,12.509187,Steelyard
S02872,Steelyard Fountain 3,49.072144,12.506671,Steelyard
S02873,Steelyard Arcade 4,49.069359,12.504153,Steelyard
S02874,Steelyard Library 4,49.058238,12.494024,Steelyard
S02875,Steelyard Locks 3,49.052708,12.488885,Steelyard
S02876,Kestrel Park Wharf 8,49.04995,12.486299,Kestrel Park
S02877,Kestrel Park Crossing 3,49.033364,12.470872,Kestrel Park
S02878,Kestrel Park Bridge 6,49.030578,12.468357,Kestrel Park
S02879,Kestrel Park Arcade 11,49.027789,12.465849,Kestrel Park
S02880,Westbridge Locks 7,49.008122,12.44868,Westbridge
S02881,Westbridge Yard 6,49.002423,12.443995,Westbridge
S02882,Westbridge Depot 5,48.999555,12.441707,Westbridge
S02883,Westbridge Works 2,48.996678,12.439442,Westbridge
S02884,Westbridge Halt 9,48.990909,12.434962,Westbridge
S02885,Hillcrest Gate 4,48.988018,12.43274,Hillcrest
S02886,Hillcrest Depot 6,48.985125,12.430526,Hillcrest
S02887,Hillcrest Exchange 2,48.982231,12.428316,Hillcrest
S02888,Hillcrest Baths 6,48.979336,12.426107,Hillcrest
S02889,Southgate Rise 4,49.009031,12.421383,Southgate
S02890,Westbridge Cemetery 3,49.014059,12.439577,Westbridge
S02891,Westbridge Yard 7,49.015424,12.444053,Westbridge
S02892,Westbridge Locks 8,49.018419,12.452804,Westbridge
S02893,Westbridge Row 6,49.021762,12.461259,Westbridge
S02894,Kestrel Park Common 3,49.023503,12.465421,Kestrel Park
S02895,Kestrel Park Museum 2,49.025259,12.469569,Kestrel Park
S02896,Kestrel Park Row 4,49.028746,12.47789,Kestrel Park
S02897,Northgate Fields 8,49.049568,12.539111,Northgate
S02898,Northgate School 2,49.051593,12.548495,Northgate
S02899,Northgate Circus 7,49.053526,12.557924,Northgate
S02900,Northgate Fields 9,49.054492,12.56264,Northgate
S02901,Marsh End Chapel 7,49.003045,12.549181,Marsh End
S02902,Marsh End Circus 7,48.988323,12.522948,Marsh End
S02903,Elmwood Hollow 4,48.984058,12.49952,Elmwood
S02904,Elmwood Court 8,48.983351,12.494709,Elmwood
S02905,Elmwood Bridge 4,48.982759,12.489867,Elmwood
S02906,Foundry Library 5,48.971435,12.482253,Foundry
S02907,Foundry Arcade 6,48.965037,12.480734,Foundry
S02908,Vinegrove Exchange 7,48.95499,12.481646,Vinegrove
S02909,Foundry Library 6,48.972495,12.452963,Foundry
S02910,Hillcrest Halt 4,48.988595,12.436421,Hillcrest
S02911,Westbridge Chapel 4,48.994114,12.43126,Westbridge
S02912,Southgate Priory 5,49.00265,12.424208,Southgate
S02913,Southgate Library 3,49.005558,12.422038,Southgate
S02914,Southgate Row 4,49.01142,12.417846,Southgate
S02915,Southgate Circus 2,49.017297,12.413702,Southgate
S02916,Lakeside Hospital 5,49.020217,12.411571,Lakeside
